Date,Time,Zone,Device,PPM,VOC
12/22/2021,06:49,Zone1,T1,556,23
12/22/2021,06:49,Zone1,T2,552,23
12/22/2021,06:49,Zone2,T1,527,19
12/22/2021,06:49,Zone2,T2,464,9
12/22/2021,06:49,Zone1,T3,0,0
12/22/2021,06:49,Zone1,T4,0,0
12/22/2021,06:50,Zone1,T1,546,22
12/22/2021,06:50,Zone1,T2,552,23
12/22/2021,06:50,Zone2,T1,496,14
12/22/2021,06:50,Zone2,T2,660,39
12/22/2021,06:50,Zone1,T3,0,0
12/22/2021,06:50,Zone1,T4,0,0
12/22/2021,06:51,Zone1,T1,487,13
12/22/2021,06:51,Zone1,T2,552,23
12/22/2021,06:51,Zone2,T1,480,12
12/22/2021,06:51,Zone2,T2,476,11
12/22/2021,06:51,Zone1,T3,0,0
12/22/2021,06:51,Zone1,T4,0,0
12/22/2021,06:52,Zone1,T1,503,15
12/22/2021,06:52,Zone1,T2,552,23
12/22/2021,06:52,Zone2,T1,523,18
12/22/2021,06:52,Zone2,T2,691,44
12/22/2021,06:52,Zone1,T3,0,0
12/22/2021,06:52,Zone1,T4,0,0
12/22/2021,06:53,Zone1,T1,523,18
12/22/2021,06:53,Zone1,T2,552,23
12/22/2021,06:53,Zone2,T1,523,18
12/22/2021,06:53,Zone2,T2,480,12
12/22/2021,06:53,Zone1,T3,0,0
12/22/2021,06:53,Zone1,T4,0,0
12/22/2021,06:54,Zone1,T1,452,7
12/22/2021,06:54,Zone1,T2,552,23
12/22/2021,06:54,Zone2,T1,506,16
12/22/2021,06:54,Zone2,T2,701,45
12/22/2021,06:54,Zone1,T3,0,0
12/22/2021,06:54,Zone1,T4,0,0
12/22/2021,06:55,Zone1,T1,551,23
12/22/2021,06:55,Zone1,T2,552,23
12/22/2021,06:55,Zone2,T1,480,12
12/22/2021,06:55,Zone2,T2,495,14
12/22/2021,06:55,Zone1,T3,0,0
12/22/2021,06:55,Zone1,T4,0,0
12/22/2021,06:59,Zone1,T1,545,22
12/22/2021,06:59,Zone1,T2,552,23
12/22/2021,06:59,Zone2,T1,500,15
12/22/2021,06:59,Zone2,T2,561,24
12/22/2021,06:59,Zone1,T3,0,0
12/22/2021,06:59,Zone1,T4,0,0
12/22/2021,07:00,Zone1,T1,520,18
12/22/2021,07:00,Zone1,T2,552,23
12/22/2021,07:00,Zone2,T1,496,14
12/22/2021,07:00,Zone2,T2,446,7
12/22/2021,07:00,Zone1,T3,0,0
12/22/2021,07:00,Zone1,T4,0,0
12/22/2021,07:01,Zone1,T1,502,15
12/22/2021,07:01,Zone1,T2,552,23
12/22/2021,07:01,Zone2,T1,506,16
12/22/2021,07:01,Zone2,T2,597,30
12/22/2021,07:01,Zone1,T3,0,0
12/22/2021,07:01,Zone1,T4,0,0
12/22/2021,07:02,Zone1,T1,502,15
12/22/2021,07:02,Zone1,T2,552,23
12/22/2021,07:02,Zone2,T1,506,16
12/22/2021,07:02,Zone2,T2,465,9
12/22/2021,07:02,Zone1,T3,0,0
12/22/2021,07:02,Zone1,T4,0,0
12/22/2021,07:03,Zone1,T1,487,13
12/22/2021,07:03,Zone1,T2,552,23
12/22/2021,07:03,Zone2,T1,480,12
12/22/2021,07:03,Zone2,T2,668,40
12/22/2021,07:03,Zone1,T3,0,0
12/22/2021,07:03,Zone1,T4,0,0
12/22/2021,07:04,Zone1,T1,435,5
12/22/2021,07:04,Zone1,T2,552,23
12/22/2021,07:04,Zone2,T1,480,12
12/22/2021,07:04,Zone2,T2,491,13
12/22/2021,07:04,Zone1,T3,0,0
12/22/2021,07:04,Zone1,T4,0,0
12/22/2021,07:06,Zone1,T1,527,19
12/22/2021,07:06,Zone1,T2,552,23
12/22/2021,07:06,Zone2,T1,503,15
12/22/2021,07:06,Zone2,T2,483,12
12/22/2021,07:06,Zone1,T3,0,0
12/22/2021,07:06,Zone1,T4,0,0
12/22/2021,07:07,Zone1,T1,454,8
12/22/2021,07:07,Zone1,T2,552,23
12/22/2021,07:07,Zone2,T1,472,10
12/22/2021,07:07,Zone2,T2,637,36
12/22/2021,07:07,Zone1,T3,0,0
12/22/2021,07:07,Zone1,T4,0,0
12/22/2021,07:08,Zone1,T1,502,15
12/22/2021,07:08,Zone1,T2,552,23
12/22/2021,07:08,Zone2,T1,480,12
12/22/2021,07:08,Zone2,T2,486,13
12/22/2021,07:08,Zone1,T3,0,0
12/22/2021,07:08,Zone1,T4,0,0
12/22/2021,07:09,Zone1,T1,465,9
12/22/2021,07:09,Zone1,T2,552,23
12/22/2021,07:10,Zone1,T1,433,5
12/22/2021,07:10,Zone1,T2,552,23
12/22/2021,07:10,Zone2,T1,483,12
12/22/2021,07:10,Zone2,T2,534,20
12/22/2021,07:10,Zone1,T3,0,0
12/22/2021,07:10,Zone1,T4,0,0
12/22/2021,07:12,Zone1,T1,488,13
12/22/2021,07:12,Zone1,T2,552,23
12/22/2021,07:12,Zone2,T1,488,13
12/22/2021,07:12,Zone2,T2,546,22
12/22/2021,07:12,Zone1,T3,0,0
12/22/2021,07:12,Zone1,T4,0,0
12/22/2021,07:14,Zone1,T1,520,18
12/22/2021,07:14,Zone1,T2,552,23
12/22/2021,07:14,Zone2,T1,443,6
12/22/2021,07:14,Zone2,T2,581,27
12/22/2021,07:14,Zone1,T3,0,0
12/22/2021,07:14,Zone1,T4,0,0
12/22/2021,07:15,Zone1,T1,502,15
12/22/2021,07:15,Zone1,T2,552,23
12/22/2021,07:15,Zone2,T1,472,10
12/22/2021,07:15,Zone2,T2,439,5
12/22/2021,07:15,Zone1,T3,0,0
12/22/2021,07:15,Zone1,T4,0,0
12/22/2021,07:18,Zone1,T1,498,14
12/22/2021,07:18,Zone1,T2,552,23
12/22/2021,07:18,Zone2,T1,425,3
12/22/2021,07:18,Zone2,T2,637,36
12/22/2021,07:18,Zone1,T3,0,0
12/22/2021,07:18,Zone1,T4,0,0
12/22/2021,07:19,Zone1,T1,442,6
12/22/2021,07:19,Zone1,T2,552,23
12/22/2021,07:19,Zone2,T1,428,4
12/22/2021,07:19,Zone2,T2,470,10
12/22/2021,07:19,Zone1,T3,0,0
12/22/2021,07:19,Zone1,T4,0,0
12/22/2021,07:20,Zone1,T1,478,11
12/22/2021,07:20,Zone1,T2,552,23
12/22/2021,07:20,Zone2,T1,461,9
12/22/2021,07:20,Zone2,T2,672,41
12/22/2021,07:20,Zone1,T3,0,0
12/22/2021,07:20,Zone1,T4,0,0
12/22/2021,07:21,Zone1,T1,487,13
12/22/2021,07:21,Zone1,T2,552,23
12/22/2021,07:21,Zone2,T1,455,8
12/22/2021,07:21,Zone2,T2,478,11
12/22/2021,07:21,Zone1,T3,0,0
12/22/2021,07:21,Zone1,T4,0,0
12/22/2021,07:22,Zone1,T1,466,10
12/22/2021,07:22,Zone1,T2,552,23
12/22/2021,07:22,Zone2,T1,417,2
12/22/2021,07:22,Zone2,T2,561,24
12/22/2021,07:22,Zone1,T3,0,0
12/22/2021,07:22,Zone1,T4,0,0
12/22/2021,07:23,Zone1,T1,487,13
12/22/2021,07:23,Zone1,T2,552,23
12/22/2021,07:23,Zone2,T1,421,3
12/22/2021,07:23,Zone2,T2,487,13
12/22/2021,07:23,Zone1,T3,0,0
12/22/2021,07:23,Zone1,T4,0,0
12/22/2021,07:25,Zone1,T1,432,4
12/22/2021,07:25,Zone1,T2,552,23
12/22/2021,07:25,Zone2,T1,451,7
12/22/2021,07:25,Zone2,T2,505,15
12/22/2021,07:25,Zone1,T3,0,0
12/22/2021,07:25,Zone1,T4,0,0
12/22/2021,07:26,Zone1,T1,487,13
12/22/2021,07:26,Zone1,T2,552,23
12/22/2021,07:26,Zone2,T1,415,2
12/22/2021,07:26,Zone2,T2,435,5
12/22/2021,07:26,Zone1,T3,0,0
12/22/2021,07:26,Zone1,T4,0,0
12/22/2021,07:18,Zone1,T1,462,9
12/22/2021,07:18,Zone1,T2,552,23
12/22/2021,07:18,Zone2,T1,518,17
12/22/2021,07:18,Zone2,T2,416,2
